Geo Point;Geo Shape;Année;Code Officiel Région;Nom Officiel Région;Code Officiel Département;Nom Officiel Département;Code Officiel Arrondissement départemental;Nom Officiel Arrondissement départemental;Code Officiel Zone emploi 2020;Nom Officiel Zone emploi 2020;Code Officiel Bassin vie 2022;Nom Officiel Bassin vie 2022;Code Officiel EPCI;Nom Officiel EPCI;Code Officiel EPT;Nom Officiel EPT;Code Officiel Commune;Code Officiel Courant Commune;Nom Officiel Commune;Nom Officiel Commune Majuscule;Nom Officiel Commune Minuscule;Code Iso 3166-3 Zone;Type;Nom Officiel Zone emploi 2010;Code Officiel Zone emploi 2010;Code CATAEU2010;Libellé CATAEU2010;Code UU2010;Statut Commune UU2010;Code AU2010;Code CATEAAV2020;Libellé CATEAAV2020;Code UU2020;Statut Commune UU2020;Code AAV2020;Code Canton Ville;Fait Partie d'une CTU;SIREN;Zone Montagne
45.611357132888756, 4.431432189811612;"{""coordinates"": [[[4.460622027649359, 45.6011807933831], [4.460074934632395, 45.60174538752876], [4.460050366407144, 45.601981671909215], [4.459411399138136, 45.60227366328445], [4.459169767382292, 45.602745126535005], [4.458812750089348, 45.60307398476366], [4.458565522752683, 45.60362567540648], [4.458559170108292, 45.604164335360764], [4.456838313296418, 45.604692791230164], [4.456161986633854, 45.604492602315425], [4.456058963227647, 45.60433182240385], [4.455384517682657, 45.60454499409016], [4.453907632567212, 45.60429930799236], [4.452892768998145, 45.60425297955258], [4.452458439451608, 45.60442430472514], [4.45150445172683, 45.605134607485], [4.450463119205749, 45.605401117053376], [4.448974717500654, 45.60613810149968], [4.449198857871979, 45.60695658831334], [4.449637593716808, 45.607394045038276], [4.449564884204516, 45.607802967336625], [4.449912260472938, 45.60827942684009], [4.450292891949153, 45.60845734807589], [4.450789975998413, 45.608966098789345], [4.450827902538756, 45.609483472046925], [4.450081654982583, 45.61014334891581], [4.450002220166819, 45.61034431271962], [4.449562833013081, 45.610569729081185], [4.449230307003785, 45.61105404918509], [4.448778366370208, 45.61197761238184], [4.448178839455107, 45.61231226030365], [4.44809155419378, 45.61270425728421], [4.4478749373547, 45.61281241906182], [4.447349233128158, 45.61430342173463], [4.447376183553795, 45.61489298766597], [4.447519243324061, 45.61501453341662], [4.447758572297579, 45.61567701955385], [4.448046311682805, 45.61583452927966], [4.44835410603458, 45.6164646110495], [4.448760271405743, 45.6167827079154], [4.448540331899335, 45.61710796555335], [4.446947857773823, 45.61819750528997], [4.446510391812561, 45.618253565766416], [4.446094120003995, 45.618138232417444], [4.445660139501449, 45.61837707266696], [4.445694468095618, 45.61870896403964], [4.445346005174642, 45.619372702122696], [4.444998646771767, 45.619587010528356], [4.444559493855682, 45.619677308861036], [4.443795526266234, 45.620256312786985], [4.443608051233082, 45.62049918644807], [4.443126176829034, 45.62077285501022], [4.442855404399497, 45.62146440862866], [4.442455036085245, 45.62161544398426], [4.441961568996309, 45.622036058614725], [4.442039092619448, 45.62225301744695], [4.441478435796586, 45.62295278545299], [4.441783877401301, 45.62309927722229], [4.440028646773126, 45.6238152386537], [4.43880161436482, 45.6239155943009], [4.437434373143957, 45.6242023566066], [4.435504706611315, 45.624728640714], [4.433592586199826, 45.625487930418906], [4.431615623866665, 45.62592558726429], [4.431019760779275, 45.62656090396049], [4.430193461866345, 45.62677314952808], [4.428615209049868, 45.62769202337268], [4.427837073107675, 45.62783158970918], [4.426066529127696, 45.62761627574857], [4.42567043326618, 45.627637505950844], [4.4235096256135, 45.62826918110995], [4.423137387497178, 45.6285197601963], [4.42266735438835, 45.62921107994696], [4.42254694812695, 45.629571051271874], [4.421695579917663, 45.629609729612646], [4.420605086108234, 45.62928396511696], [4.419720610159271, 45.629332953377144], [4.419037798618954, 45.629587436353646], [4.418118131915476, 45.62926489747452], [4.417300461998785, 45.629215757298475], [4.414410218348427, 45.62994199957209], [4.411818483077559, 45.63105078991747], [4.410505863291895, 45.631982283309284], [4.410203342693551, 45.63179784415611], [4.409720200315624, 45.63092218672407], [4.408612956225863, 45.630491143448495], [4.407813400754383, 45.62989232735001], [4.407793566329768, 45.629616984799576], [4.407206717157782, 45.62930550414221], [4.40697905453441, 45.62928763644407], [4.406907804560319, 45.628554519593294], [4.40663236297874, 45.628222030596866], [4.406673646855552, 45.627977445777674], [4.406066765830622, 45.62707810337913], [4.406179287604456, 45.62655523689317], [4.406943817107389, 45.62572701457819], [4.406939651490697, 45.62520920866892], [4.406327213414722, 45.62454500015649], [4.405993487787383, 45.62444379774617], [4.405682197781298, 45.62370917667238], [4.405700843169813, 45.62348288757575], [4.40521952897352, 45.62328085573786], [4.405171609747183, 45.62311213721852], [4.404421478663284, 45.622786471039845], [4.403590007485381, 45.62294815036471], [4.403006836270945, 45.622930205930615], [4.40197525766497, 45.622640454997764], [4.40033977269229, 45.62283193879066], [4.399831561835789, 45.622123169402236], [4.400998223591412, 45.62176641315007], [4.400991389862154, 45.62109013183157], [4.400666826101785, 45.62063935904008], [4.402338365062197, 45.619694501035745], [4.402962053747368, 45.61953992462326], [4.403461565878286, 45.618941986768945], [4.403552553079511, 45.61807535469442], [4.403863056111588, 45.61812281622962], [4.40418461215714, 45.617188461673166], [4.403948947059184, 45.61685276906724], [4.403304082068847, 45.616575317314805], [4.403703425507721, 45.61617856543192], [4.404440043939996, 45.615974838377916], [4.404610382014871, 45.61545485465576], [4.404824934244566, 45.61516037451813], [4.404862281003463, 45.61435565339009], [4.405327189294408, 45.61447053026322], [4.406073359391365, 45.615200617374626], [4.40671225251239, 45.6165066378891], [4.407358489958018, 45.6166858853514], [4.407816832685378, 45.616591890090234], [4.408098953845357, 45.61638121647699], [4.408190649679028, 45.616050441140494], [4.408116849620785, 45.61557043267779], [4.408247350821596, 45.615302215148205], [4.409431664169057, 45.61458760126191], [4.410897921626524, 45.61451428472948], [4.412869377889079, 45.614625537729175], [4.413429195099292, 45.61473738817964], [4.413565092187974, 45.61437993468913], [4.413465054857128, 45.61413081839039], [4.413607115426767, 45.61381381544417], [4.414295680352181, 45.613137799749005], [4.414740539728719, 45.6123162418492], [4.414899187386322, 45.611895456932054], [4.414752556715191, 45.61168115149207], [4.41511281492529, 45.61126593627391], [4.415029742236737, 45.61067617253462], [4.415340165861155, 45.61047052789502], [4.415603424262246, 45.61007634505596], [4.415215209543819, 45.6097984339603], [4.415226210094629, 45.60937500279935], [4.415544772128253, 45.609086397824136], [4.415491081667811, 45.60889343949315], [4.415776065888342, 45.60824500716059], [4.415555477839023, 45.60759663287915], [4.415854900454548, 45.60751360978303], [4.417041593820037, 45.606701615769396], [4.417040064873534, 45.606390920089424], [4.417318628823494, 45.60609470809799], [4.41716407101542, 45.605821064762985], [4.417243548571451, 45.6052661803083], [4.41766992177998, 45.60503024797135], [4.417413957043333, 45.60470474628545], [4.417884057540461, 45.604673604114105], [4.418112077076375, 45.60435821345069], [4.418533256041783, 45.60437091519384], [4.418558001103996, 45.60383383175772], [4.418266875176536, 45.60333765711607], [4.41829156875364, 45.60259793431136], [4.418533164188674, 45.60231209209569], [4.418671569299327, 45.60170422727296], [4.419406317605454, 45.60138694449797], [4.419620073344663, 45.60096635770726], [4.420112378549029, 45.600801633337426], [4.419985374394005, 45.600401558911145], [4.420602018216139, 45.60013259145832], [4.4208644221806, 45.59990862419805], [4.421059167378452, 45.59899743504641], [4.421020860903321, 45.5987043158888], [4.421388141525068, 45.59821784150093], [4.421755412678281, 45.59793130432533], [4.422217860401537, 45.59815421582054], [4.422681386071647, 45.59816906782002], [4.423541223134206, 45.59867874861229], [4.425069185878732, 45.598976418640795], [4.425931517849388, 45.59928250896041], [4.42751060392239, 45.59957139244703], [4.427900268511206, 45.599407936230826], [4.428441213317686, 45.5993398249017], [4.429139546258549, 45.59960384303333], [4.429733432583755, 45.59969806590691], [4.430988962075229, 45.60007567222614], [4.432001197139713, 45.59962688648457], [4.433318193772879, 45.599255264381796], [4.433969184848945, 45.59877954167066], [4.435456795769209, 45.59791307627948], [4.4359061658206, 45.59752997772881], [4.436669801054371, 45.59655115193984], [4.43741558503661, 45.59597332755421], [4.438192822897008, 45.59423508914268], [4.438426584679, 45.5939493028541], [4.438961409740607, 45.593647956166976], [4.439295377222837, 45.59331855636773], [4.440063924646917, 45.591693894423145], [4.442313538325378, 45.592219850856864], [4.449453495942844, 45.59064201522485], [4.45314095070542, 45.590229671760824], [4.453392376094004, 45.59027865903136], [4.453820992182909, 45.59087203706457], [4.454787256057505, 45.59132426587906], [4.454621005411349, 45.591637133604635], [4.455262036420526, 45.59230701420716], [4.45514715752955, 45.59276872248102], [4.455448840929707, 45.593265568642344], [4.455089327565427, 45.593546714169335], [4.455249439656804, 45.593928310711235], [4.455582817851827, 45.59416626575467], [4.456044145640726, 45.594293587143156], [4.45693800128274, 45.594282010894794], [4.457301366763429, 45.59444031702557], [4.457201117358941, 45.59531162488533], [4.457831785269248, 45.59612122405458], [4.457976302312285, 45.5961040399524], [4.458933776652618, 45.596704953036635], [4.459263052947046, 45.59698077736954], [4.459669793515391, 45.59751857971096], [4.460015141594431, 45.59820938435995], [4.4600456396078, 45.598782690541555], [4.459679709906208, 45.599405273261524], [4.459597824710622, 45.59975488023078], [4.460000719297037, 45.60024319701727], [4.460524833841526, 45.60041381680377], [4.460715521709137, 45.60088237079835], [4.460622027649359, 45.6011807933831]]], ""type"": ""Polygon""}";2025;84;Auvergne-Rhône-Alpes;42;Loire;421;Montbrison;8428;Saint-Étienne;69238;Saint-Symphorien-sur-Coise;200066587;Communauté de communes des Monts du Lyonnais;;;42216;42216;Saint-Denis-sur-Coise;SAINT-DENIS-SUR-COISE;saint-denis-sur-coise;FXX;commune;;;;;;;;30;Commune hors attraction des villes;42000;hors unité urbaine;000;4205;Non;214202160;Oui
49.300204272912936, 1.3579656741598134;"{""coordinates"": [[[1.350184224338669, 49.28230289033548], [1.352018525589995, 49.28231986025084], [1.35337023079382, 49.28277349729703], [1.353252701870008, 49.283787028201], [1.354310414171683, 49.28458281181505], [1.356223322856918, 49.28528503604178], [1.357106496605484, 49.284958983996184], [1.357641655503317, 49.28498694797654], [1.360100832565865, 49.285932116898664], [1.362970185163196, 49.28664542488859], [1.363822935931368, 49.28662821572106], [1.362365874507357, 49.288017405043384], [1.361770761159755, 49.28836179118802], [1.361371487916876, 49.288208912521306], [1.361027395834301, 49.288482973390884], [1.36001183177032, 49.287955770484736], [1.358834214479689, 49.28898186540881], [1.358454295281527, 49.288825643744175], [1.357653671532316, 49.28966623625514], [1.357038709617447, 49.28950950927517], [1.356264607513493, 49.28990448110915], [1.360681290974462, 49.293280558500314], [1.362220411439925, 49.29247424787638], [1.362747643813105, 49.29275473697981], [1.361814407980101, 49.293225809231544], [1.364228519019928, 49.29456678518666], [1.365683063383353, 49.29365228886804], [1.368913415230737, 49.29526946038889], [1.370713780909075, 49.29445938073935], [1.371826450770026, 49.29540229525649], [1.373007688165313, 49.29473758087523], [1.373498535693877, 49.294953692692886], [1.375590989828503, 49.29420771813952], [1.376424572816015, 49.295459730123135], [1.377440272878524, 49.29603624041868], [1.379354557187671, 49.29693680511149], [1.381294736655795, 49.2951277194024], [1.383698000607971, 49.29617503501591], [1.384044635490727, 49.296476387047726], [1.384243269880559, 49.29689444160914], [1.384018324306177, 49.29775638840344], [1.384609545328527, 49.29788658191422], [1.391564101368137, 49.302320392957874], [1.39327697681908, 49.30361095524627], [1.393043789332189, 49.304078988760565], [1.39211476733424, 49.30569761590455], [1.391911801565939, 49.307137091962105], [1.392433324290596, 49.30716921169426], [1.39205139567361, 49.308659350611315], [1.390399634955415, 49.30875602643311], [1.388578434864681, 49.30908238967629], [1.385263481806749, 49.30880433604976], [1.385884232792771, 49.30737854880249], [1.383533339167828, 49.30683640167653], [1.382751757385655, 49.30834633941364], [1.376927526776771, 49.30744999537042], [1.366501692221682, 49.3077544633529], [1.365343770984329, 49.30762730217176], [1.364884083272934, 49.309116312299906], [1.36467355193235, 49.30912065416094], [1.363472865261868, 49.31229355424855], [1.356089048487978, 49.31286490118596], [1.353131798586557, 49.310510276595664], [1.352193552627084, 49.310823857130416], [1.352645984061509, 49.30974659094229], [1.343996210414837, 49.31137886475941], [1.343713006998136, 49.31077616595858], [1.343785502422518, 49.3101882356298], [1.342467328264052, 49.31042639825547], [1.341869367975634, 49.31063307887736], [1.342022546928227, 49.30984575280565], [1.342186578215688, 49.307564230745335], [1.343524466338402, 49.3058095173798], [1.34175726456827, 49.30586078626155], [1.339470458375556, 49.30573584850272], [1.336380470133748, 49.30578682185691], [1.334971122365845, 49.30557138494764], [1.331602297665369, 49.30531538385771], [1.331355438255983, 49.304274376456085], [1.331079869605402, 49.30390911708499], [1.328736813472687, 49.30459061649245], [1.323853723817534, 49.2974880902417], [1.325007761733247, 49.29713186478142], [1.325742417361231, 49.29809154580726], [1.326864311783922, 49.29787871903611], [1.327122326321587, 49.29818979970056], [1.329831224162135, 49.29775076499457], [1.330980707720267, 49.29689629799456], [1.333854801437008, 49.29529687259856], [1.334419114646404, 49.29489285479845], [1.335120328990613, 49.29416523427669], [1.337382479135828, 49.29495438655404], [1.339623529671355, 49.292553962289205], [1.340437957233177, 49.292877163548404], [1.342645539538048, 49.29142661224701], [1.343124369545715, 49.29179823656682], [1.344603565487137, 49.29076743775931], [1.343967585863937, 49.29036668872573], [1.344714306039617, 49.289842841924724], [1.344867374280676, 49.28922723111564], [1.345197426919271, 49.288750715946016], [1.34622628063265, 49.2879573880507], [1.347242451847678, 49.28734460515484], [1.348432447695479, 49.2857226562222], [1.34924088552303, 49.285156466074525], [1.349804978327416, 49.28492410880314], [1.350226375720613, 49.28446860887823], [1.350331548234874, 49.28401597846354], [1.350184224338669, 49.28230289033548]]], ""type"": ""Polygon""}";2025;28;Normandie;27;Eure;271;Les Andelys;2817;Vernon-Gisors;27016;Les Andelys;200070142;Communauté de communes Lyons Andelle;;;27346;27346;Houville-en-Vexin;HOUVILLE-EN-VEXIN;houville-en-vexin;FXX;commune;;;;;;;;30;Commune hors attraction des villes;27000;hors unité urbaine;000;2719;Non;212703466;Non
45.59813780861036, 4.83846289247054;"{""coordinates"": [[[4.842335516623945, 45.618856649723256], [4.837526950014792, 45.61772471885015], [4.833961121285926, 45.616711945594275], [4.829619367788337, 45.615363104655366], [4.82840153297776, 45.615057744479266], [4.829088871289021, 45.61406748812739], [4.827120929062393, 45.613549128480365], [4.826834243635667, 45.613223220334234], [4.826392464440286, 45.61224140375562], [4.825606389215404, 45.61148224726159], [4.824971544540047, 45.6107161286758], [4.821544695439848, 45.60840548649146], [4.821378547753001, 45.60807491137104], [4.821054622477178, 45.606262507991254], [4.821155753650337, 45.60520072615538], [4.8208275996239, 45.60497725672398], [4.820971863664529, 45.604017458713045], [4.822282280387685, 45.60425924492609], [4.821942919981138, 45.604007137386624], [4.820755213750742, 45.60257891791937], [4.819797843251726, 45.601872037384716], [4.8196028197387, 45.60155994189226], [4.819346863980717, 45.60075974268928], [4.818985471060233, 45.60030442137718], [4.814717514089372, 45.59692633105187], [4.813678122607114, 45.59586404217979], [4.813327232223952, 45.59529594549157], [4.813081973289078, 45.594662194140334], [4.812746019529058, 45.5927851174581], [4.812377702503497, 45.59168317602838], [4.811972854839005, 45.59103307997263], [4.810771138183074, 45.589984191669124], [4.810395950484708, 45.58980918947339], [4.810690159004329, 45.58970447313651], [4.810741776718693, 45.589438832240724], [4.811207138046598, 45.589271911177974], [4.811355854301919, 45.58864081771374], [4.812637355881898, 45.58797165293869], [4.812697947156038, 45.58747078011155], [4.812922918791172, 45.58732844316825], [4.813445735993302, 45.58754609158203], [4.814765575453928, 45.58769683403876], [4.815629230347596, 45.588450300375484], [4.815913241651719, 45.588543891960434], [4.816475407885235, 45.58843483250874], [4.817525022813086, 45.58809001131137], [4.821348423736118, 45.58798851331226], [4.823480600685613, 45.58756214434083], [4.82469186579983, 45.587453323606105], [4.826598313732744, 45.587535860074134], [4.828160642425914, 45.587841933468695], [4.829052296763583, 45.587922008180264], [4.829082757722321, 45.588261984062235], [4.830894847203881, 45.58758397535268], [4.833034711732286, 45.58615119567834], [4.83563777538357, 45.58460903111962], [4.83687378097324, 45.584010583084805], [4.837548519442094, 45.583430302738826], [4.837996454793204, 45.58320590752891], [4.839067213411978, 45.5828479259405], [4.840423387109984, 45.58227809655097], [4.843392284628002, 45.58222135169524], [4.844072680811778, 45.58200663093339], [4.844765549446891, 45.58151157693918], [4.845190370502201, 45.58132626267934], [4.845729357134654, 45.581372359500605], [4.846899194196924, 45.58118020968544], [4.84745194884453, 45.58090811715641], [4.848179168427038, 45.580367440874234], [4.848875822760923, 45.57998759093847], [4.848977572446817, 45.57984630560837], [4.849000823779254, 45.57919740306784], [4.851972859862365, 45.57904760272367], [4.852848122524096, 45.578908881163336], [4.857785108093537, 45.57646120287534], [4.857942473653564, 45.58058302067429], [4.859351003374854, 45.582384604377985], [4.859651167389472, 45.583340714131374], [4.86021660571965, 45.58455634740519], [4.86129505200681, 45.586340852774136], [4.861447183864374, 45.58674546263623], [4.86134572865652, 45.588728740521084], [4.861201367334912, 45.58935803584742], [4.860463815295562, 45.59031690505239], [4.859631237507414, 45.59100622200011], [4.858638046179706, 45.59188013402335], [4.857662488239842, 45.59247722266525], [4.855732781717567, 45.59350798900723], [4.854612853562064, 45.59381829981514], [4.854057212448649, 45.59412199933847], [4.853581743706201, 45.59467477614838], [4.853271197195628, 45.595478837506455], [4.853217218831974, 45.596243541921474], [4.853368009581393, 45.59799026534106], [4.852938877947603, 45.599623145725545], [4.85356933538499, 45.6016312828657], [4.853705993732757, 45.60237933513534], [4.853352523366519, 45.60616010255506], [4.853210800648429, 45.60909790421157], [4.852608289147574, 45.610307596399046], [4.853251249788156, 45.612647901452455], [4.847428662946744, 45.61823900032562], [4.842335516623945, 45.618856649723256]]], ""type"": ""Polygon""}";2025;84;Auvergne-Rhône-Alpes;69;Rhône;691;Lyon;8421;Lyon;69091;Givors;246900765;Communauté de communes du Pays de l'Ozon;;;69272;69272;Communay;COMMUNAY;communay;FXX;commune;;;;;;;;20;Commune de la couronne;00760;unité urbaine;002;6909;Non;216902726;Non
45.69942231686636, 5.209828810474508;"{""coordinates"": [[[5.215592770026163, 45.685947963401695], [5.217213621416841, 45.68842040113914], [5.217745823374226, 45.689897209994676], [5.217658631762705, 45.6900628795111], [5.225438785173281, 45.69002474142389], [5.232493960608442, 45.693457878986145], [5.236370081788409, 45.69648981237004], [5.237691619060151, 45.70011289955946], [5.225998372371139, 45.70846925543933], [5.21716785892988, 45.709217197393194], [5.198667603746491, 45.7110309515089], [5.188972592826187, 45.712728597549365], [5.188109765099465, 45.7125012296179], [5.187976084341805, 45.713087564311735], [5.185413097357598, 45.71217160846021], [5.181178768774597, 45.70969529362837], [5.17884519364414, 45.70842703292256], [5.186531326431993, 45.70637018369177], [5.189805540487867, 45.705381442390866], [5.192320321146964, 45.70252464337422], [5.193209804649497, 45.691300976350114], [5.198786981085207, 45.68440806964631], [5.209737507654164, 45.68589543571654], [5.213319959095867, 45.68702951418571], [5.215592770026163, 45.685947963401695]]], ""type"": ""Polygon""}";2025;84;Auvergne-Rhône-Alpes;38;Isère;382;La Tour-du-Pin;8421;Lyon;38138;Crémieu;200068542;Communauté de communes Les Balcons du Dauphiné;;;38109;38109;Chozeau;CHOZEAU;chozeau;FXX;commune;;;;;;;;20;Commune de la couronne;38000;hors unité urbaine;002;3804;Non;213801095;Non
45.6778473777193, 4.752717471971022;"{""coordinates"": [[[4.725789533552716, 45.675310380946726], [4.725765385484261, 45.674989201588595], [4.725984497952936, 45.674269788358366], [4.726392776644997, 45.6738897404369], [4.726901415987365, 45.67367928481691], [4.727857769147659, 45.67352951100026], [4.728522009642606, 45.67332386606199], [4.730622871122278, 45.67300247639985], [4.731288852424307, 45.67268870417048], [4.731926583870906, 45.67270411783839], [4.73332689863098, 45.67257809231425], [4.735289990819561, 45.672740610089676], [4.737514653884407, 45.67255859332716], [4.739001912342439, 45.672296950970924], [4.740492472243396, 45.672467574734746], [4.741552132067206, 45.67241786645065], [4.74205159789684, 45.67220388039917], [4.74112010963498, 45.67126354157017], [4.741894838639239, 45.67085615236671], [4.742118728860837, 45.670989595738114], [4.742680419234355, 45.67022251341657], [4.742548109199019, 45.67018222786272], [4.742782404788517, 45.669544507550434], [4.742522675789062, 45.66929272744563], [4.742723066871167, 45.66839432820742], [4.742962136290715, 45.66835730207855], [4.743600821307183, 45.667344031860466], [4.743862748097686, 45.66652393930731], [4.74361792267476, 45.66641874561821], [4.744232749409941, 45.66570937763854], [4.743654804816773, 45.665305807031395], [4.743997874860247, 45.664900582071986], [4.744584673279244, 45.664443842748504], [4.74456405250911, 45.664237901363464], [4.745845801984227, 45.66447383461695], [4.745531902559958, 45.66331859607634], [4.746005891032235, 45.66282937104666], [4.746301011430242, 45.66290045329331], [4.74731959758921, 45.66151468155141], [4.747817364332838, 45.661616841416155], [4.74795434331164, 45.66111392400481], [4.747710347912283, 45.66018007982734], [4.747946796686951, 45.659776497077736], [4.748058413833808, 45.658470546196384], [4.748990330925715, 45.658411037893], [4.751084631185665, 45.6585532206802], [4.751413414795683, 45.65887686345291], [4.751733426634845, 45.65896375667577], [4.752742432493178, 45.65898588272797], [4.752658434016693, 45.65921326712007], [4.753507818345256, 45.65938648733773], [4.755986212555692, 45.65969012814576], [4.759267468210101, 45.66027750481818], [4.758728197868599, 45.66149737923821], [4.758670386678733, 45.66214408838783], [4.75879181746325, 45.66252949518954], [4.759489550830432, 45.66249607636515], [4.759444109147488, 45.6638550514202], [4.760116797729438, 45.66400306230083], [4.760653045648866, 45.66361728237581], [4.761617146968881, 45.66541442495969], [4.762466705903461, 45.665548846476526], [4.764164495550139, 45.665170983251706], [4.765032657099156, 45.66484122948858], [4.766622048140875, 45.66501265832589], [4.766570959546588, 45.66546471466065], [4.766082540526496, 45.6661812336123], [4.765094570391622, 45.66734692892523], [4.764682586641382, 45.66836668247703], [4.766021975911725, 45.66923558435123], [4.766935667767951, 45.66900237909532], [4.767834222348558, 45.668979269095175], [4.768921196718163, 45.66930446876114], [4.770341024909867, 45.66995408544411], [4.77106163079087, 45.66854485310354], [4.772246439879924, 45.66871536138105], [4.77220473932149, 45.6688574291221], [4.773916497863929, 45.669234895442486], [4.773900395632543, 45.66945402171486], [4.774949378762414, 45.669474421477325], [4.775013544842466, 45.67167564777248], [4.775933819827097, 45.6714873012982], [4.776662678403912, 45.67117947060186], [4.777888662527117, 45.67042964467925], [4.7782507574666, 45.66998347940238], [4.778734461052426, 45.67096302001575], [4.779304419680524, 45.6716277483443], [4.779609113208741, 45.67159411091557], [4.779956356165462, 45.672803683542796], [4.781165478240824, 45.67272782113599], [4.781372810667658, 45.67334152976177], [4.781488313994785, 45.67465474309298], [4.779831324087501, 45.674828659270446], [4.779904367580374, 45.67666045448742], [4.780010688130647, 45.67669029906705], [4.779229467244142, 45.67808883982541], [4.77939429973237, 45.67837986796169], [4.779928800122732, 45.6788983388971], [4.779732104052148, 45.679774237719414], [4.779172363855856, 45.679949712993455], [4.779183919418259, 45.68038907813804], [4.779615164412064, 45.68113255868286], [4.779841679192566, 45.6817828968923], [4.77905000933082, 45.6832185300823], [4.778046574166823, 45.6830641399195], [4.776291640677835, 45.683357539332285], [4.776258926523588, 45.68377958842865], [4.775270407475268, 45.68344929948817], [4.774804102155519, 45.68357464120507], [4.77479687743643, 45.6840305151102], [4.774162972305056, 45.68401888449729], [4.773895536162805, 45.68525707122825], [4.774747910873616, 45.68530849575626], [4.774656879592478, 45.68583594561875], [4.774190221162555, 45.6863116668531], [4.774946423602432, 45.68745086336043], [4.775358082616653, 45.687583986434724], [4.774734302249406, 45.68804957609705], [4.77427614018345, 45.688149566816286], [4.773899693415017, 45.68839328344164], [4.773347387336193, 45.689164882209965], [4.772264159467394, 45.68909005701083], [4.772284395027209, 45.68863848229008], [4.770844216344707, 45.68853323056341], [4.770487146605961, 45.688820765731926], [4.770334768102934, 45.68919965768693], [4.768251152918839, 45.68890722725617], [4.766360202176143, 45.688449609983266], [4.765373165070087, 45.688085884214196], [4.76521919692396, 45.688093701331965], [4.764724107581759, 45.68941379206184], [4.764415999818357, 45.68978700848585], [4.761625659379956, 45.690305352113825], [4.76067127250381, 45.69015994662445], [4.759943494668528, 45.69039109189818], [4.75922865281276, 45.690746328080415], [4.758713681382444, 45.69035445464837], [4.757921565506018, 45.69082617938746], [4.757645888616999, 45.69019908488701], [4.755703278227521, 45.6906635188336], [4.756088264764202, 45.690240490593496], [4.756184426126395, 45.68994986447834], [4.756632482963758, 45.689368227207105], [4.755434355427369, 45.689559840033326], [4.755451490359424, 45.68997840179975], [4.754877838638991, 45.69004498492097], [4.754400270767446, 45.689210262663494], [4.753047132489725, 45.68962043361553], [4.753082964864878, 45.69046744078663], [4.75187175790243, 45.69061238199958], [4.751878933523161, 45.691001375499724], [4.751029683376574, 45.69105060740153], [4.750610218935438, 45.69115710498693], [4.750566358139845, 45.691355041168265], [4.749963782575656, 45.69160489169499], [4.749938152146911, 45.69120087294245], [4.748369618470006, 45.69097933492255], [4.748540412081987, 45.69069025975501], [4.747143712244195, 45.69049666167389], [4.746953320022017, 45.68979886592064], [4.74530835325868, 45.69016753214202], [4.744738491373452, 45.6903546990919], [4.743039617999973, 45.690767400397874], [4.741727162142859, 45.69124886037173], [4.740828344161002, 45.690131469890666], [4.740777931471544, 45.68967289020611], [4.739376084513841, 45.69033584477126], [4.73835167749422, 45.69057773373364], [4.737146692562198, 45.690594520248965], [4.736352820565309, 45.690975146599655], [4.735761236113858, 45.69104461038692], [4.735067080580417, 45.69136784744677], [4.734362512033338, 45.69078513437087], [4.734112549261349, 45.69113395122692], [4.734434494084425, 45.69160546622814], [4.734255227003193, 45.69174963629591], [4.73322491122577, 45.69164029526116], [4.732497723483434, 45.69119662677497], [4.731515421135651, 45.689951648545865], [4.731306488661352, 45.6899692710009], [4.731159765712903, 45.690373238496434], [4.730432417966878, 45.690704162379134], [4.730108572295051, 45.69107482096519], [4.729283483750089, 45.69111631196298], [4.728483097806779, 45.68869850609797], [4.728824042484349, 45.68764125619817], [4.726656876932694, 45.68659725894704], [4.72629759052508, 45.686326250930634], [4.72395695119463, 45.68020582202169], [4.723864894002937, 45.680179309380875], [4.724633443815176, 45.67878226930421], [4.725722039873469, 45.67751362343903], [4.726132236244393, 45.67678227483918], [4.726257225095474, 45.67629938596175], [4.726557253135862, 45.676238042779254], [4.725789533552716, 45.675310380946726]]], ""type"": ""Polygon""}";2025;84;Auvergne-Rhône-Alpes;69;Rhône;691;Lyon;8421;Lyon;69123;Lyon;246900757;Communauté de communes de la Vallée du Garon (CCVG);;;69027;69027;Brignais;BRIGNAIS;brignais;FXX;commune;;;;;;;;20;Commune de la couronne;00760;unité urbaine;002;6905;Non;216900274;Non
